id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_score,away_winner,game_id,season,season_type,home_logo,away_logo,status_type_alt_detail,PBP,game_date_time,game_date,team_box,player_box
400582775,s:40~l:59~e:400582775~c:400582775,2014-09-13T00:00Z,7365,TRUE,FALSE,FALSE,FALSE,2014-09-13T00:00Z,event,WNBA FINALS - GAME 3,1,STD,977,Allstate Arena,Glenview,IL,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,82,FALSE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,87,TRUE,400582775,2014,3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,"",TRUE,2014-09-13T00:00:00Z,2014-09-12,TRUE,TRUE
400582774,s:40~l:59~e:400582774~c:400582774,2014-09-10T01:00Z,13348,TRUE,FALSE,FALSE,FALSE,2014-09-10T01:00Z,event,WNBA FINALS - GAME 2,1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,97,TRUE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,68,FALSE,400582774,2014,3,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",TRUE,2014-09-10T01:00:00Z,2014-09-09,TRUE,TRUE
400582773,s:40~l:59~e:400582773~c:400582773,2014-09-07T19:30Z,13263,TRUE,FALSE,FALSE,FALSE,2014-09-07T19:30Z,event,WNBA FINALS - GAME 1,1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,83,TRUE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,62,FALSE,400582773,2014,3,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",TRUE,2014-09-07T19:30:00Z,2014-09-07,TRUE,TRUE
400581823,s:40~l:59~e:400581823~c:400581823,2014-09-03T23:00Z,7705,TRUE,FALSE,FALSE,FALSE,2014-09-03T23:00Z,event,EASTERN CONFERENCE FINALS - GAME 3,1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,62,FALSE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,75,TRUE,400581823,2014,3,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",TRUE,2014-09-03T23:00:00Z,2014-09-03,TRUE,TRUE
400581629,s:40~l:59~e:400581629~c:400581629,2014-09-03T02:00Z,9749,TRUE,FALSE,FALSE,FALSE,2014-09-03T02:00Z,event,WESTERN CONFERENCE FINALS - GAME 3,1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,96,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,78,FALSE,400581629,2014,3,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",TRUE,2014-09-03T02:00:00Z,2014-09-02,TRUE,TRUE
400581822,s:40~l:59~e:400581822~c:400581822,2014-09-01T20:00Z,6019,TRUE,FALSE,FALSE,FALSE,2014-09-01T20:00Z,event,EASTERN CONFERENCE FINALS - GAME 2,1,STD,977,Allstate Arena,Glenview,IL,0,FALSE,0,0,6,3,STATUS_FINAL,post,TRUE,Final,Final/2OT,Final/2OT,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,86,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,84,FALSE,400581822,2014,3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,2OT,TRUE,2014-09-01T20:00:00Z,2014-09-01,TRUE,TRUE
400581628,s:40~l:59~e:400581628~c:400581628,2014-08-31T19:30Z,10513,TRUE,FALSE,FALSE,FALSE,2014-08-31T19:30Z,event,WESTERN CONFERENCE FINALS - GAME 2,1,STD,2029,Target Center,Minneapolis,MN,19006,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,82,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,77,FALSE,400581628,2014,3,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,"",TRUE,2014-08-31T19:30:00Z,2014-08-31,TRUE,TRUE
400581821,s:40~l:59~e:400581821~c:400581821,2014-08-30T23:00Z,7557,TRUE,FALSE,FALSE,FALSE,2014-08-30T23:00Z,event,EASTERN CONFERENCE FINALS - GAME 1,1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,77,TRUE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,70,FALSE,400581821,2014,3,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",TRUE,2014-08-30T23:00:00Z,2014-08-30,TRUE,TRUE
400581627,s:40~l:59~e:400581627~c:400581627,2014-08-30T02:00Z,10376,TRUE,FALSE,FALSE,FALSE,2014-08-30T02:00Z,event,WESTERN CONFERENCE FINALS - GAME 1,1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,85,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,71,FALSE,400581627,2014,3,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",TRUE,2014-08-30T02:00:00Z,2014-08-29,TRUE,TRUE
400580069,s:40~l:59~e:400580069~c:400580069,2014-08-26T23:30Z,4829,TRUE,FALSE,FALSE,FALSE,2014-08-26T23:30Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 3,1,STD,1827,State Farm Arena,Atlanta,GA,16888,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,80,FALSE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,81,TRUE,400580069,2014,3,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",TRUE,2014-08-26T23:30:00Z,2014-08-26,TRUE,TRUE
400578291,s:40~l:59~e:400578291~c:400578291,2014-08-25T01:00Z,7449,TRUE,FALSE,FALSE,FALSE,2014-08-25T01:00Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 2,1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,68,FALSE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,93,TRUE,400578291,2014,3,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,"",TRUE,2014-08-25T01:00:00Z,2014-08-24,TRUE,TRUE
400580068,s:40~l:59~e:400580068~c:400580068,2014-08-24T23:00Z,4546,TRUE,FALSE,FALSE,FALSE,2014-08-24T23:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 2,1,STD,977,Allstate Arena,Glenview,IL,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,83,FALSE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,92,TRUE,400580068,2014,3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,"",TRUE,2014-08-24T23:00:00Z,2014-08-24,TRUE,TRUE
400578288,s:40~l:59~e:400578288~c:400578288,2014-08-23T23:00Z,7085,TRUE,FALSE,FALSE,FALSE,2014-08-23T23:00Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 2,1,STD,780,AT&T Center,San Antonio,TX,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,FALSE,780,89,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,94,TRUE,400578288,2014,3,"",https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",TRUE,2014-08-23T23:00:00Z,2014-08-23,TRUE,TRUE
400580071,s:40~l:59~e:400580071~c:400580071,2014-08-23T21:00Z,6124,TRUE,FALSE,FALSE,FALSE,2014-08-23T21:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 2,1,STD,1823,Capital One Arena,Washington,DC,20362,TRUE,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,76,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,81,TRUE,400580071,2014,3,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,OT,TRUE,2014-08-23T21:00:00Z,2014-08-23,TRUE,TRUE
400578290,s:40~l:59~e:400578290~c:400578290,2014-08-23T02:00Z,11591,TRUE,FALSE,FALSE,FALSE,2014-08-23T02:00Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 1,1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,75,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,72,FALSE,400578290,2014,3,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,"",TRUE,2014-08-23T02:00:00Z,2014-08-22,TRUE,TRUE
400580067,s:40~l:59~e:400580067~c:400580067,2014-08-22T23:30Z,5985,TRUE,FALSE,FALSE,FALSE,2014-08-22T23:30Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 1,1,STD,1827,State Farm Arena,Atlanta,GA,16888,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,77,FALSE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,80,TRUE,400580067,2014,3,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",TRUE,2014-08-22T23:30:00Z,2014-08-22,TRUE,TRUE
400578287,s:40~l:59~e:400578287~c:400578287,2014-08-22T01:00Z,8523,TRUE,FALSE,FALSE,FALSE,2014-08-22T01:00Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 1,1,STD,2029,Target Center,Minneapolis,MN,19006,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,88,TRUE,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,FALSE,780,84,FALSE,400578287,2014,3,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"","",TRUE,2014-08-22T01:00:00Z,2014-08-21,TRUE,TRUE
400580070,s:40~l:59~e:400580070~c:400580070,2014-08-21T23:00Z,5576,TRUE,FALSE,FALSE,FALSE,2014-08-21T23:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 1,1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,78,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,73,FALSE,400580070,2014,3,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,"",TRUE,2014-08-21T23:00:00Z,2014-08-21,TRUE,TRUE
400539664,s:40~l:59~e:400539664~c:400539664,2014-08-18T01:00Z,9149,TRUE,FALSE,FALSE,FALSE,2014-08-18T01:00Z,"","",1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,65,FALSE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,78,TRUE,400539664,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,"",TRUE,2014-08-18T01:00:00Z,2014-08-17,TRUE,TRUE
400539661,s:40~l:59~e:400539661~c:400539661,2014-08-17T22:00Z,7987,TRUE,FALSE,FALSE,FALSE,2014-08-17T22:00Z,"","",1,STD,977,Allstate Arena,Glenview,IL,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,72,FALSE,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,FALSE,780,84,TRUE,400539661,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"","",TRUE,2014-08-17T22:00:00Z,2014-08-17,TRUE,TRUE
400539662,s:40~l:59~e:400539662~c:400539662,2014-08-17T22:00Z,9432,TRUE,FALSE,FALSE,FALSE,2014-08-17T22:00Z,"","",1,STD,1830,Madison Square Garden,New York,NY,19763,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,73,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,61,FALSE,400539662,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,"",TRUE,2014-08-17T22:00:00Z,2014-08-17,TRUE,TRUE
400539660,s:40~l:59~e:400539660~c:400539660,2014-08-17T17:00Z,7689,TRUE,FALSE,FALSE,FALSE,2014-08-17T17:00Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,84,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,55,FALSE,400539660,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,"",TRUE,2014-08-17T17:00:00Z,2014-08-17,TRUE,TRUE
400539659,s:40~l:59~e:400539659~c:400539659,2014-08-17T02:00Z,12756,TRUE,FALSE,FALSE,FALSE,2014-08-17T02:00Z,"","",1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,76,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,69,FALSE,400539659,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,"",TRUE,2014-08-17T02:00:00Z,2014-08-16,TRUE,TRUE
400544875,s:40~l:59~e:400544875~c:400544875,2014-08-17T00:00Z,9505,TRUE,FALSE,FALSE,FALSE,2014-08-17T00:00Z,"","",1,STD,2029,Target Center,Minneapolis,MN,19006,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,80,TRUE,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,63,FALSE,400544875,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"","",TRUE,2014-08-17T00:00:00Z,2014-08-16,TRUE,TRUE
400539657,s:40~l:59~e:400539657~c:400539657,2014-08-16T23:00Z,10625,TRUE,FALSE,FALSE,FALSE,2014-08-16T23:00Z,"","",1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,71,TRUE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,67,FALSE,400539657,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",TRUE,2014-08-16T23:00:00Z,2014-08-16,TRUE,TRUE
400539658,s:40~l:59~e:400539658~c:400539658,2014-08-16T23:00Z,9664,TRUE,FALSE,FALSE,FALSE,2014-08-16T23:00Z,"","",1,STD,1823,Capital One Arena,Washington,DC,20362,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,61,FALSE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,73,TRUE,400539658,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,"",TRUE,2014-08-16T23:00:00Z,2014-08-16,TRUE,TRUE
400539656,s:40~l:59~e:400539656~c:400539656,2014-08-16T02:30Z,9647,TRUE,FALSE,FALSE,FALSE,2014-08-16T02:30Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,77,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,65,FALSE,400539656,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"",TRUE,2014-08-16T02:30:00Z,2014-08-15,TRUE,TRUE
400539655,s:40~l:59~e:400539655~c:400539655,2014-08-16T00:00Z,12659,TRUE,FALSE,FALSE,FALSE,2014-08-16T00:00Z,"","",1,STD,780,AT&T Center,San Antonio,TX,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,FALSE,780,92,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,76,FALSE,400539655,2014,2,"",https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",TRUE,2014-08-16T00:00:00Z,2014-08-15,TRUE,TRUE
400539654,s:40~l:59~e:400539654~c:400539654,2014-08-15T23:30Z,9439,TRUE,FALSE,FALSE,FALSE,2014-08-15T23:30Z,"","",1,STD,1827,State Farm Arena,Atlanta,GA,16888,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,92,TRUE,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,76,FALSE,400539654,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,"","",TRUE,2014-08-15T23:30:00Z,2014-08-15,TRUE,TRUE
400539653,s:40~l:59~e:400539653~c:400539653,2014-08-15T23:00Z,5898,TRUE,FALSE,FALSE,FALSE,2014-08-15T23:00Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,67,FALSE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,71,TRUE,400539653,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,"",TRUE,2014-08-15T23:00:00Z,2014-08-15,TRUE,TRUE
400539652,s:40~l:59~e:400539652~c:400539652,2014-08-14T23:00Z,8030,TRUE,FALSE,FALSE,FALSE,2014-08-14T23:00Z,"","",1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,76,TRUE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,63,FALSE,400539652,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,"",TRUE,2014-08-14T23:00:00Z,2014-08-14,TRUE,TRUE
400539651,s:40~l:59~e:400539651~c:400539651,2014-08-13T23:00Z,7663,TRUE,FALSE,FALSE,FALSE,2014-08-13T23:00Z,"","",1,STD,1827,State Farm Arena,Atlanta,GA,16888,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,96,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,82,FALSE,400539651,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,"",TRUE,2014-08-13T23:00:00Z,2014-08-13,TRUE,TRUE
400539650,s:40~l:59~e:400539650~c:400539650,2014-08-13T15:30Z,16117,TRUE,FALSE,FALSE,FALSE,2014-08-13T15:30Z,"","",1,STD,1823,Capital One Arena,Washington,DC,20362,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,69,FALSE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,72,TRUE,400539650,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",TRUE,2014-08-13T15:30:00Z,2014-08-13,TRUE,TRUE
400539649,s:40~l:59~e:400539649~c:400539649,2014-08-13T00:00Z,9132,TRUE,FALSE,FALSE,FALSE,2014-08-13T00:00Z,"","",1,STD,2029,Target Center,Minneapolis,MN,19006,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,63,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,71,TRUE,400539649,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,"",TRUE,2014-08-13T00:00:00Z,2014-08-12,TRUE,TRUE
