id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_score,away_winner,game_id,season,season_type,away_logo,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_type_alt_detail,PBP,game_date_time,game_date,team_box,player_box
320712008,s:40~l:59~e:320712008~c:320712008,2012-07-12T17:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-07-12T17:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,89,TRUE,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,74,FALSE,320712008,2012,2,"",2029,Target Center,Minneapolis,MN,19006,FALSE,"",TRUE,2012-07-12T17:00:00Z,2012-07-12,TRUE,TRUE
320711018,s:40~l:59~e:320711018~c:320711018,2012-07-11T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-07-11T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,85,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,73,FALSE,320711018,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,"",TRUE,2012-07-11T23:00:00Z,2012-07-11,TRUE,TRUE
320711014,s:40~l:59~e:320711014~c:320711014,2012-07-11T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-07-11T19:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,59,FALSE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,70,TRUE,320711014,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,2184,KeyArena,Seattle,WA,17459,TRUE,"",TRUE,2012-07-11T19:00:00Z,2012-07-11,TRUE,TRUE
320711019,s:40~l:59~e:320711019~c:320711019,2012-07-11T16:30Z,0,TRUE,FALSE,FALSE,FALSE,2012-07-11T16:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,68,FALSE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,77,TRUE,320711019,2012,2,"",,"","","",,,"",TRUE,2012-07-11T16:30:00Z,2012-07-11,TRUE,TRUE
320710011,s:40~l:59~e:320710011~c:320710011,2012-07-10T19:30Z,0,TRUE,FALSE,FALSE,FALSE,2012-07-10T19:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,71,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,90,TRUE,320710011,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,,"","","",,,"",TRUE,2012-07-10T19:30:00Z,2012-07-10,TRUE,TRUE
320710003,s:40~l:59~e:320710003~c:320710003,2012-07-10T16:30Z,0,TRUE,FALSE,FALSE,FALSE,2012-07-10T16:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",86,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,107,TRUE,320710003,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,,"","","",,,"",TRUE,2012-07-10T16:30:00Z,2012-07-10,TRUE,TRUE
320710005,s:40~l:59~e:320710005~c:320710005,2012-07-10T16:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-07-10T16:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,84,TRUE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,82,FALSE,320710005,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,,"","","",,,"",TRUE,2012-07-10T16:00:00Z,2012-07-10,TRUE,TRUE
320710016,s:40~l:59~e:320710016~c:320710016,2012-07-10T15:30Z,0,TRUE,FALSE,FALSE,FALSE,2012-07-10T15:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,70,FALSE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,77,TRUE,320710016,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,,"","","",,,"",TRUE,2012-07-10T15:30:00Z,2012-07-10,TRUE,TRUE
320708014,s:40~l:59~e:320708014~c:320708014,2012-07-09T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-07-09T01:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,83,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,68,FALSE,320708014,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,2184,KeyArena,Seattle,WA,17459,TRUE,"",TRUE,2012-07-09T01:00:00Z,2012-07-08,TRUE,TRUE
320708006,s:40~l:59~e:320708006~c:320708006,2012-07-09T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2012-07-09T00:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,79,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,63,FALSE,320708006,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,2012-07-09T00:30:00Z,2012-07-08,TRUE,TRUE
320708003,s:40~l:59~e:320708003~c:320708003,2012-07-08T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-07-08T20:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",78,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,62,FALSE,320708003,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,,"","","",,,"",TRUE,2012-07-08T20:00:00Z,2012-07-08,TRUE,TRUE
320708009,s:40~l:59~e:320708009~c:320708009,2012-07-08T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-07-08T20:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,81,FALSE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,94,TRUE,320708009,2012,2,"",,"","","",,,"",TRUE,2012-07-08T20:00:00Z,2012-07-08,TRUE,TRUE
320707006,s:40~l:59~e:320707006~c:320707006,2012-07-08T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-07-08T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,83,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,59,FALSE,320707006,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,2012-07-08T02:00:00Z,2012-07-07,TRUE,TRUE
320707011,s:40~l:59~e:320707011~c:320707011,2012-07-08T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-07-08T02:00Z,"","",1,STD,0,0,6,3,STATUS_FINAL,post,TRUE,Final,Final/2OT,Final/2OT,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,93,FALSE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,100,TRUE,320707011,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,,"","","",,,2OT,TRUE,2012-07-08T02:00:00Z,2012-07-07,TRUE,TRUE
320707008,s:40~l:59~e:320707008~c:320707008,2012-07-08T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-07-08T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,80,FALSE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,86,TRUE,320707008,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,2029,Target Center,Minneapolis,MN,19006,FALSE,"",TRUE,2012-07-08T00:00:00Z,2012-07-07,TRUE,TRUE
320707005,s:40~l:59~e:320707005~c:320707005,2012-07-07T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-07-07T23:00Z,"","",1,STD,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,88,TRUE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,86,FALSE,320707005,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,,"","","",,,OT,TRUE,2012-07-07T23:00:00Z,2012-07-07,TRUE,TRUE
320706019,s:40~l:59~e:320706019~c:320706019,2012-07-07T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2012-07-07T00:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,59,FALSE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,64,TRUE,320706019,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,,"","","",,,"",TRUE,2012-07-07T00:30:00Z,2012-07-06,TRUE,TRUE
320706003,s:40~l:59~e:320706003~c:320706003,2012-07-07T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-07-07T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",75,FALSE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,86,TRUE,320706003,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,,"","","",,,"",TRUE,2012-07-07T00:00:00Z,2012-07-06,TRUE,TRUE
320706016,s:40~l:59~e:320706016~c:320706016,2012-07-06T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-07-06T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,73,FALSE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,78,TRUE,320706016,2012,2,"",,"","","",,,"",TRUE,2012-07-06T23:00:00Z,2012-07-06,TRUE,TRUE
320705005,s:40~l:59~e:320705005~c:320705005,2012-07-05T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-07-05T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,72,FALSE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,88,TRUE,320705005,2012,2,"",,"","","",,,"",TRUE,2012-07-05T23:00:00Z,2012-07-05,TRUE,TRUE
320705006,s:40~l:59~e:320705006~c:320705006,2012-07-05T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-07-05T19:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,96,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,90,FALSE,320705006,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,2012-07-05T19:00:00Z,2012-07-05,TRUE,TRUE
320703017,s:40~l:59~e:320703017~c:320703017,2012-07-04T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-07-04T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",82,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,81,FALSE,320703017,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,,"","","",,,"",TRUE,2012-07-04T00:00:00Z,2012-07-03,TRUE,TRUE
320701019,s:40~l:59~e:320701019~c:320701019,2012-07-01T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-07-01T22:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,71,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,69,FALSE,320701019,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,,"","","",,,"",TRUE,2012-07-01T22:00:00Z,2012-07-01,TRUE,TRUE
320701018,s:40~l:59~e:320701018~c:320701018,2012-07-01T21:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-07-01T21:00Z,"","",1,STD,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,83,FALSE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,89,TRUE,320701018,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,OT,TRUE,2012-07-01T21:00:00Z,2012-07-01,TRUE,TRUE
320701016,s:40~l:59~e:320701016~c:320701016,2012-07-01T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-07-01T20:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,90,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,77,FALSE,320701016,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,,"","","",,,"",TRUE,2012-07-01T20:00:00Z,2012-07-01,TRUE,TRUE
320701017,s:40~l:59~e:320701017~c:320701017,2012-07-01T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-07-01T19:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",93,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,84,FALSE,320701017,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,,"","","",,,"",TRUE,2012-07-01T19:00:00Z,2012-07-01,TRUE,TRUE
320630009,s:40~l:59~e:320630009~c:320630009,2012-06-30T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-30T20:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,77,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,59,FALSE,320630009,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,,"","","",,,"",TRUE,2012-06-30T20:00:00Z,2012-06-30,TRUE,TRUE
320629019,s:40~l:59~e:320629019~c:320629019,2012-06-30T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-30T00:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,81,FALSE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,84,TRUE,320629019,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,,"","","",,,"",TRUE,2012-06-30T00:30:00Z,2012-06-29,TRUE,TRUE
320629003,s:40~l:59~e:320629003~c:320629003,2012-06-30T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-30T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",92,FALSE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,102,TRUE,320629003,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,,"","","",,,"",TRUE,2012-06-30T00:00:00Z,2012-06-29,TRUE,TRUE
320629016,s:40~l:59~e:320629016~c:320629016,2012-06-29T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-29T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,64,FALSE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,77,TRUE,320629016,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,,"","","",,,"",TRUE,2012-06-29T23:00:00Z,2012-06-29,TRUE,TRUE
320628017,s:40~l:59~e:320628017~c:320628017,2012-06-28T16:30Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-28T16:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",94,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,80,FALSE,320628017,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,,"","","",,,"",TRUE,2012-06-28T16:30:00Z,2012-06-28,TRUE,TRUE
320627008,s:40~l:59~e:320627008~c:320627008,2012-06-28T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-28T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,96,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,80,FALSE,320627008,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,2029,Target Center,Minneapolis,MN,19006,FALSE,"",TRUE,2012-06-28T00:00:00Z,2012-06-27,TRUE,TRUE
320627019,s:40~l:59~e:320627019~c:320627019,2012-06-27T16:30Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-27T16:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,72,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,81,TRUE,320627019,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,,"","","",,,"",TRUE,2012-06-27T16:30:00Z,2012-06-27,TRUE,TRUE
320626003,s:40~l:59~e:320626003~c:320626003,2012-06-27T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-27T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",91,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,75,FALSE,320626003,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,,"","","",,,"",TRUE,2012-06-27T00:00:00Z,2012-06-26,TRUE,TRUE
320626016,s:40~l:59~e:320626016~c:320626016,2012-06-26T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-26T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,71,FALSE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,79,TRUE,320626016,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,,"","","",,,"",TRUE,2012-06-26T23:00:00Z,2012-06-26,TRUE,TRUE
320626020,s:40~l:59~e:320626020~c:320626020,2012-06-26T16:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-26T16:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,70,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,58,FALSE,320626020,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,,"","","",,,"",TRUE,2012-06-26T16:00:00Z,2012-06-26,TRUE,TRUE
320624006,s:40~l:59~e:320624006~c:320624006,2012-06-25T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-25T00:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,71,FALSE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,91,TRUE,320624006,2012,2,"",1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,2012-06-25T00:30:00Z,2012-06-24,TRUE,TRUE
