id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_is_active,home_logo,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_is_active,away_logo,away_score,away_winner,game_id,season,season_type,away_color,away_alternate_color,away_venue_id,home_color,home_alternate_color,home_venue_id,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_type_alt_detail,game_date_time,game_date,PBP,team_box,player_box
260707006,s:40~l:59~e:260707006~c:260707006,2006-07-08T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-07-08T02:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,72,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,60,FALSE,260707006,2006,2,e2382f,08265b,,532481,49ac9c,1841,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",2006-07-08T02:30:00Z,2006-07-07,TRUE,TRUE,TRUE
260707019,s:40~l:59~e:260707019~c:260707019,2006-07-08T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-07-08T00:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,78,TRUE,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,73,FALSE,260707019,2006,2,0d79b9,89c9bf,1826,4f91cd,f1f2f3,1847,,"","","",,,"",2006-07-08T00:30:00Z,2006-07-07,TRUE,TRUE,TRUE
260707008,s:40~l:59~e:260707008~c:260707008,2006-07-08T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-07-08T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,80,FALSE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,"",92,TRUE,260707008,2006,2,11213e,c5d646,1911,005084,47a757,2029,2029,Target Center,Minneapolis,MN,19006,FALSE,"",2006-07-08T00:00:00Z,2006-07-07,TRUE,TRUE,TRUE
260707017,s:40~l:59~e:260707017~c:260707017,2006-07-08T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-07-08T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,FALSE,"",94,TRUE,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,75,FALSE,260707017,2006,2,"","",,000000,c7cfd4,780,,"","","",,,"",2006-07-08T00:00:00Z,2006-07-07,TRUE,TRUE,TRUE
260707016,s:40~l:59~e:260707016~c:260707016,2006-07-07T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-07-07T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,60,FALSE,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,73,TRUE,260707016,2006,2,"","",,e03a3e,09295a,1823,,"","","",,,"",2006-07-07T23:00:00Z,2006-07-07,TRUE,TRUE,TRUE
260706003,s:40~l:59~e:260706003~c:260706003,2006-07-06T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-07-06T23:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,"",76,FALSE,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,91,TRUE,260706003,2006,2,3a267d,e56020,1949,11213e,c5d646,1911,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",2006-07-06T23:30:00Z,2006-07-06,TRUE,TRUE,TRUE
260706009,s:40~l:59~e:260706009~c:260706009,2006-07-06T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-07-06T23:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,58,FALSE,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,79,TRUE,260706009,2006,2,"","",,0d79b9,89c9bf,1826,1830,Madison Square Garden,New York,NY,19763,FALSE,"",2006-07-06T23:30:00Z,2006-07-06,TRUE,TRUE,TRUE
260706018,s:40~l:59~e:260706018~c:260706018,2006-07-06T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-07-06T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,76,TRUE,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,71,FALSE,260706018,2006,2,"","",,de6b36,002d62,2160,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,"",2006-07-06T23:00:00Z,2006-07-06,TRUE,TRUE,TRUE
260705006,s:40~l:59~e:260705006~c:260705006,2006-07-06T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-07-06T02:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,74,TRUE,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,62,FALSE,260705006,2006,2,"","",,532481,49ac9c,1841,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",2006-07-06T02:30:00Z,2006-07-05,TRUE,TRUE,TRUE
260705008,s:40~l:59~e:260705008~c:260705008,2006-07-06T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-07-06T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,84,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,74,FALSE,260705008,2006,2,e03a3e,09295a,1823,005084,47a757,2029,2029,Target Center,Minneapolis,MN,19006,FALSE,"",2006-07-06T00:00:00Z,2006-07-05,TRUE,TRUE,TRUE
260703006,s:40~l:59~e:260703006~c:260703006,2006-07-04T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-07-04T02:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,63,FALSE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,FALSE,"",85,TRUE,260703006,2006,2,000000,c7cfd4,780,532481,49ac9c,1841,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",2006-07-04T02:30:00Z,2006-07-03,TRUE,TRUE,TRUE
260702011,s:40~l:59~e:260702011~c:260702011,2006-07-03T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-07-03T01:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,78,FALSE,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,81,TRUE,260702011,2006,2,e03a3e,09295a,1823,3a267d,e56020,1949,,"","","",,,"",2006-07-03T01:00:00Z,2006-07-02,TRUE,TRUE,TRUE
260702004,s:40~l:59~e:260702004~c:260702004,2006-07-02T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-07-02T22:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,77,TRUE,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,62,FALSE,260702004,2006,2,"","",,"","",,,"","","",,,"",2006-07-02T22:00:00Z,2006-07-02,TRUE,TRUE,TRUE
260701006,s:40~l:59~e:260701006~c:260701006,2006-07-02T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-07-02T02:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,80,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,75,FALSE,260701006,2006,2,e03a3e,09295a,1823,532481,49ac9c,1841,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",2006-07-02T02:30:00Z,2006-07-01,TRUE,TRUE,TRUE
260701014,s:40~l:59~e:260701014~c:260701014,2006-07-02T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-07-02T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,92,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,75,FALSE,260701014,2006,2,005084,47a757,2029,05452a,f7c43c,2184,2184,KeyArena,Seattle,WA,17459,TRUE,"",2006-07-02T02:00:00Z,2006-07-01,TRUE,TRUE,TRUE
260701017,s:40~l:59~e:260701017~c:260701017,2006-07-02T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-07-02T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,FALSE,"",69,TRUE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,57,FALSE,260701017,2006,2,4f91cd,f1f2f3,1847,000000,c7cfd4,780,,"","","",,,"",2006-07-02T00:00:00Z,2006-07-01,TRUE,TRUE,TRUE
260701005,s:40~l:59~e:260701005~c:260701005,2006-07-01T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-07-01T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,66,FALSE,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,76,TRUE,260701005,2006,2,de6b36,002d62,2160,e2382f,08265b,,,"","","",,,"",2006-07-01T23:00:00Z,2006-07-01,TRUE,TRUE,TRUE
260701001,s:40~l:59~e:260701001~c:260701001,2006-07-01T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-07-01T22:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,57,FALSE,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,65,TRUE,260701001,2006,2,"","",,"","",,,"","","",,,"",2006-07-01T22:00:00Z,2006-07-01,TRUE,TRUE,TRUE
260630006,s:40~l:59~e:260630006~c:260630006,2006-07-01T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-07-01T02:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,85,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,83,FALSE,260630006,2006,2,3a267d,e56020,1949,532481,49ac9c,1841,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",2006-07-01T02:30:00Z,2006-06-30,TRUE,TRUE,TRUE
260630009,s:40~l:59~e:260630009~c:260630009,2006-06-30T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-30T23:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,78,FALSE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,FALSE,"",91,TRUE,260630009,2006,2,000000,c7cfd4,780,0d79b9,89c9bf,1826,1830,Madison Square Garden,New York,NY,19763,FALSE,"",2006-06-30T23:30:00Z,2006-06-30,TRUE,TRUE,TRUE
260630018,s:40~l:59~e:260630018~c:260630018,2006-06-30T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-30T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,64,FALSE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,"",70,TRUE,260630018,2006,2,11213e,c5d646,1911,de6b36,002d62,2160,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,"",2006-06-30T23:00:00Z,2006-06-30,TRUE,TRUE,TRUE
260629013,s:40~l:59~e:260629013~c:260629013,2006-06-30T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-30T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,87,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,78,FALSE,260629013,2006,2,005084,47a757,2029,"","",,,"","","",,,"",2006-06-30T02:00:00Z,2006-06-29,TRUE,TRUE,TRUE
260629019,s:40~l:59~e:260629019~c:260629019,2006-06-30T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-30T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,75,TRUE,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,69,FALSE,260629019,2006,2,"","",,4f91cd,f1f2f3,1847,,"","","",,,"",2006-06-30T00:00:00Z,2006-06-29,TRUE,TRUE,TRUE
260629005,s:40~l:59~e:260629005~c:260629005,2006-06-29T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-29T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,66,TRUE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,"",56,FALSE,260629005,2006,2,11213e,c5d646,1911,e2382f,08265b,,,"","","",,,"",2006-06-29T23:00:00Z,2006-06-29,TRUE,TRUE,TRUE
260629004,s:40~l:59~e:260629004~c:260629004,2006-06-29T17:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-29T17:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,83,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,76,FALSE,260629004,2006,2,e03a3e,09295a,1823,"","",,,"","","",,,"",2006-06-29T17:00:00Z,2006-06-29,TRUE,TRUE,TRUE
260628006,s:40~l:59~e:260628006~c:260628006,2006-06-29T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-29T02:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,67,FALSE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,75,TRUE,260628006,2006,2,05452a,f7c43c,2184,532481,49ac9c,1841,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",2006-06-29T02:30:00Z,2006-06-28,TRUE,TRUE,TRUE
260628011,s:40~l:59~e:260628011~c:260628011,2006-06-28T19:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-28T19:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,81,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,78,FALSE,260628011,2006,2,005084,47a757,2029,3a267d,e56020,1949,,"","","",,,"",2006-06-28T19:30:00Z,2006-06-28,TRUE,TRUE,TRUE
260627014,s:40~l:59~e:260627014~c:260627014,2006-06-28T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-28T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,68,TRUE,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,53,FALSE,260627014,2006,2,"","",,05452a,f7c43c,2184,2184,KeyArena,Seattle,WA,17459,TRUE,"",2006-06-28T02:00:00Z,2006-06-27,TRUE,TRUE,TRUE
260627017,s:40~l:59~e:260627017~c:260627017,2006-06-28T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-28T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,FALSE,"",59,FALSE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,"",63,TRUE,260627017,2006,2,11213e,c5d646,1911,000000,c7cfd4,780,,"","","",,,"",2006-06-28T00:00:00Z,2006-06-27,TRUE,TRUE,TRUE
260627009,s:40~l:59~e:260627009~c:260627009,2006-06-27T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-27T23:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,67,FALSE,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,73,TRUE,260627009,2006,2,"","",,0d79b9,89c9bf,1826,1830,Madison Square Garden,New York,NY,19763,FALSE,"",2006-06-27T23:30:00Z,2006-06-27,TRUE,TRUE,TRUE
260627016,s:40~l:59~e:260627016~c:260627016,2006-06-27T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-27T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,67,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,74,TRUE,260627016,2006,2,e2382f,08265b,,e03a3e,09295a,1823,,"","","",,,"",2006-06-27T23:00:00Z,2006-06-27,TRUE,TRUE,TRUE
260627018,s:40~l:59~e:260627018~c:260627018,2006-06-27T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-27T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,73,TRUE,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,57,FALSE,260627018,2006,2,"","",,de6b36,002d62,2160,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,"",2006-06-27T23:00:00Z,2006-06-27,TRUE,TRUE,TRUE
260625006,s:40~l:59~e:260625006~c:260625006,2006-06-26T01:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-26T01:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,105,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,FALSE,"",80,FALSE,260625006,2006,2,000000,c7cfd4,780,532481,49ac9c,1841,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",2006-06-26T01:30:00Z,2006-06-25,TRUE,TRUE,TRUE
260625011,s:40~l:59~e:260625011~c:260625011,2006-06-26T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-26T01:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,90,TRUE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,77,FALSE,260625011,2006,2,4f91cd,f1f2f3,1847,3a267d,e56020,1949,,"","","",,,"",2006-06-26T01:00:00Z,2006-06-25,TRUE,TRUE,TRUE
260625013,s:40~l:59~e:260625013~c:260625013,2006-06-26T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-26T01:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,82,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,61,FALSE,260625013,2006,2,e2382f,08265b,,"","",,,"","","",,,"",2006-06-26T01:00:00Z,2006-06-25,TRUE,TRUE,TRUE
260625004,s:40~l:59~e:260625004~c:260625004,2006-06-25T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-25T22:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,84,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,74,FALSE,260625004,2006,2,05452a,f7c43c,2184,"","",,,"","","",,,"",2006-06-25T22:00:00Z,2006-06-25,TRUE,TRUE,TRUE
260625016,s:40~l:59~e:260625016~c:260625016,2006-06-25T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-25T22:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,87,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,80,FALSE,260625016,2006,2,de6b36,002d62,2160,e03a3e,09295a,1823,,"","","",,,"",2006-06-25T22:00:00Z,2006-06-25,TRUE,TRUE,TRUE
