id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,game_id,season,season_type,home_logo,status_type_alt_detail,PBP,game_date_time,game_date,team_box,player_box
400445702,s:40~l:59~e:400445702~c:400445702,2013-08-25T20:30Z,6828,TRUE,FALSE,FALSE,FALSE,2013-08-25T20:30Z,"","",1,STD,780,AT&T Center,San Antonio,TX,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,70,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,64,FALSE,400445702,2013,2,"","",TRUE,2013-08-25T20:30:00Z,2013-08-25,TRUE,TRUE
400445873,s:40~l:59~e:400445873~c:400445873,2013-08-24T23:00Z,9504,TRUE,FALSE,FALSE,FALSE,2013-08-24T23:00Z,"","",1,STD,2029,Target Center,Minneapolis,MN,19006,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,84,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,77,FALSE,400445873,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",TRUE,2013-08-24T23:00:00Z,2013-08-24,TRUE,TRUE
400445874,s:40~l:59~e:400445874~c:400445874,2013-08-24T23:00Z,7412,TRUE,FALSE,FALSE,FALSE,2013-08-24T23:00Z,"","",1,STD,1827,State Farm Arena,Atlanta,GA,16888,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,56,FALSE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,67,TRUE,400445874,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,"",TRUE,2013-08-24T23:00:00Z,2013-08-24,TRUE,TRUE
400445872,s:40~l:59~e:400445872~c:400445872,2013-08-24T02:00Z,8026,TRUE,FALSE,FALSE,FALSE,2013-08-24T02:00Z,"","",1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,73,FALSE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,81,TRUE,400445872,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,"",TRUE,2013-08-24T02:00:00Z,2013-08-23,TRUE,TRUE
400445871,s:40~l:59~e:400445871~c:400445871,2013-08-24T00:30Z,5888,TRUE,FALSE,FALSE,FALSE,2013-08-24T00:30Z,"","",1,STD,977,Allstate Arena,Glenview,IL,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,82,TRUE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,64,FALSE,400445871,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",TRUE,2013-08-24T00:30:00Z,2013-08-23,TRUE,TRUE
400445870,s:40~l:59~e:400445870~c:400445870,2013-08-24T00:00Z,5923,TRUE,FALSE,FALSE,FALSE,2013-08-24T00:00Z,"","",1,STD,1911,BOK Center,Tulsa,OK,0,FALSE,2,2,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,73,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",67,FALSE,400445870,2013,2,"","",TRUE,2013-08-24T00:00:00Z,2013-08-23,TRUE,TRUE
400445869,s:40~l:59~e:400445869~c:400445869,2013-08-23T23:00Z,7088,TRUE,FALSE,FALSE,FALSE,2013-08-23T23:00Z,"","",1,STD,1823,Capital One Arena,Washington,DC,20362,TRUE,3,3,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,74,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,64,FALSE,400445869,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,"",TRUE,2013-08-23T23:00:00Z,2013-08-23,TRUE,TRUE
400445868,s:40~l:59~e:400445868~c:400445868,2013-08-22T23:00Z,7088,TRUE,FALSE,FALSE,FALSE,2013-08-22T23:00Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,77,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,91,TRUE,400445868,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,"",TRUE,2013-08-22T23:00:00Z,2013-08-22,TRUE,TRUE
400445867,s:40~l:59~e:400445867~c:400445867,2013-08-21T23:00Z,7416,TRUE,FALSE,FALSE,FALSE,2013-08-21T23:00Z,"","",1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,80,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",63,FALSE,400445867,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,"",TRUE,2013-08-21T23:00:00Z,2013-08-21,TRUE,TRUE
400445866,s:40~l:59~e:400445866~c:400445866,2013-08-21T02:00Z,6738,TRUE,FALSE,FALSE,FALSE,2013-08-21T02:00Z,"","",1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,77,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,57,FALSE,400445866,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"",TRUE,2013-08-21T02:00:00Z,2013-08-20,TRUE,TRUE
400445865,s:40~l:59~e:400445865~c:400445865,2013-08-21T00:00Z,4261,TRUE,FALSE,FALSE,FALSE,2013-08-21T00:00Z,"","",1,STD,1911,BOK Center,Tulsa,OK,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,86,FALSE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,89,TRUE,400445865,2013,2,"","",TRUE,2013-08-21T00:00:00Z,2013-08-20,TRUE,TRUE
400445863,s:40~l:59~e:400445863~c:400445863,2013-08-20T23:00Z,4855,TRUE,FALSE,FALSE,FALSE,2013-08-20T23:00Z,"","",1,STD,1827,State Farm Arena,Atlanta,GA,16888,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,88,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,75,FALSE,400445863,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,"",TRUE,2013-08-20T23:00:00Z,2013-08-20,TRUE,TRUE
400445864,s:40~l:59~e:400445864~c:400445864,2013-08-20T23:00Z,6471,TRUE,FALSE,FALSE,FALSE,2013-08-20T23:00Z,"","",1,STD,1823,Capital One Arena,Washington,DC,20362,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,73,FALSE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,79,TRUE,400445864,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,"",TRUE,2013-08-20T23:00:00Z,2013-08-20,TRUE,TRUE
400445862,s:40~l:59~e:400445862~c:400445862,2013-08-18T23:00Z,9004,TRUE,FALSE,FALSE,FALSE,2013-08-18T23:00Z,"","",1,STD,2029,Target Center,Minneapolis,MN,19006,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,88,TRUE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,57,FALSE,400445862,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",TRUE,2013-08-18T23:00:00Z,2013-08-18,TRUE,TRUE
400445861,s:40~l:59~e:400445861~c:400445861,2013-08-18T22:00Z,5074,TRUE,FALSE,FALSE,FALSE,2013-08-18T22:00Z,"","",1,STD,977,Allstate Arena,Glenview,IL,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,89,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,78,FALSE,400445861,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",TRUE,2013-08-18T22:00:00Z,2013-08-18,TRUE,TRUE
400445860,s:40~l:59~e:400445860~c:400445860,2013-08-18T19:00Z,4873,TRUE,FALSE,FALSE,FALSE,2013-08-18T19:00Z,"","",1,STD,1827,State Farm Arena,Atlanta,GA,16888,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,76,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,58,FALSE,400445860,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,"",TRUE,2013-08-18T19:00:00Z,2013-08-18,TRUE,TRUE
400445859,s:40~l:59~e:400445859~c:400445859,2013-08-18T02:00Z,6889,TRUE,FALSE,FALSE,FALSE,2013-08-18T02:00Z,"","",1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,77,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,70,FALSE,400445859,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"",TRUE,2013-08-18T02:00:00Z,2013-08-17,TRUE,TRUE
400445858,s:40~l:59~e:400445858~c:400445858,2013-08-18T00:00Z,10906,TRUE,FALSE,FALSE,FALSE,2013-08-18T00:00Z,"","",1,STD,780,AT&T Center,San Antonio,TX,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,88,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,82,FALSE,400445858,2013,2,"","",TRUE,2013-08-18T00:00:00Z,2013-08-17,TRUE,TRUE
400445857,s:40~l:59~e:400445857~c:400445857,2013-08-17T03:00Z,11801,TRUE,FALSE,FALSE,FALSE,2013-08-17T03:00Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,94,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,72,FALSE,400445857,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,"",TRUE,2013-08-17T03:00:00Z,2013-08-16,TRUE,TRUE
400445856,s:40~l:59~e:400445856~c:400445856,2013-08-17T00:00Z,9422,TRUE,FALSE,FALSE,FALSE,2013-08-17T00:00Z,"","",1,STD,2029,Target Center,Minneapolis,MN,19006,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,77,FALSE,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",83,TRUE,400445856,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",TRUE,2013-08-17T00:00:00Z,2013-08-16,TRUE,TRUE
400445754,s:40~l:59~e:400445754~c:400445754,2013-08-16T23:30Z,4435,TRUE,FALSE,FALSE,FALSE,2013-08-16T23:30Z,"","",1,STD,1827,State Farm Arena,Atlanta,GA,16888,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,88,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,57,FALSE,400445754,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,"",TRUE,2013-08-16T23:30:00Z,2013-08-16,TRUE,TRUE
400445855,s:40~l:59~e:400445855~c:400445855,2013-08-16T23:30Z,6157,TRUE,FALSE,FALSE,FALSE,2013-08-16T23:30Z,"","",1,STD,1826,Prudential Center,Newark,NJ,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,57,FALSE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,66,TRUE,400445855,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,"",TRUE,2013-08-16T23:30:00Z,2013-08-16,TRUE,TRUE
400445753,s:40~l:59~e:400445753~c:400445753,2013-08-16T02:00Z,6829,TRUE,FALSE,FALSE,FALSE,2013-08-16T02:00Z,"","",1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,66,FALSE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,79,TRUE,400445753,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"",TRUE,2013-08-16T02:00:00Z,2013-08-15,TRUE,TRUE
400445752,s:40~l:59~e:400445752~c:400445752,2013-08-15T02:00Z,6135,TRUE,FALSE,FALSE,FALSE,2013-08-15T02:00Z,"","",1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,75,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,58,FALSE,400445752,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,"",TRUE,2013-08-15T02:00:00Z,2013-08-14,TRUE,TRUE
400445751,s:40~l:59~e:400445751~c:400445751,2013-08-14T23:00Z,5206,TRUE,FALSE,FALSE,FALSE,2013-08-14T23:00Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,88,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,86,FALSE,400445751,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,"",TRUE,2013-08-14T23:00:00Z,2013-08-14,TRUE,TRUE
400445750,s:40~l:59~e:400445750~c:400445750,2013-08-14T02:30Z,10553,TRUE,FALSE,FALSE,FALSE,2013-08-14T02:30Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,80,TRUE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,76,FALSE,400445750,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,"",TRUE,2013-08-14T02:30:00Z,2013-08-13,TRUE,TRUE
400445749,s:40~l:59~e:400445749~c:400445749,2013-08-12T01:00Z,6249,TRUE,FALSE,FALSE,FALSE,2013-08-12T01:00Z,"","",1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,69,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",63,FALSE,400445749,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"",TRUE,2013-08-12T01:00:00Z,2013-08-11,TRUE,TRUE
400445746,s:40~l:59~e:400445746~c:400445746,2013-08-11T22:00Z,5972,TRUE,FALSE,FALSE,FALSE,2013-08-11T22:00Z,"","",1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,77,TRUE,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",56,FALSE,400445746,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,"",TRUE,2013-08-11T22:00:00Z,2013-08-11,TRUE,TRUE
400445747,s:40~l:59~e:400445747~c:400445747,2013-08-11T22:00Z,6297,TRUE,FALSE,FALSE,FALSE,2013-08-11T22:00Z,"","",1,STD,977,Allstate Arena,Glenview,IL,0,FALSE,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,94,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,86,FALSE,400445747,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,OT,TRUE,2013-08-11T22:00:00Z,2013-08-11,TRUE,TRUE
400445748,s:40~l:59~e:400445748~c:400445748,2013-08-11T22:00Z,4576,TRUE,FALSE,FALSE,FALSE,2013-08-11T22:00Z,"","",1,STD,1827,State Farm Arena,Atlanta,GA,16888,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,82,FALSE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,88,TRUE,400445748,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,"",TRUE,2013-08-11T22:00:00Z,2013-08-11,TRUE,TRUE
400445745,s:40~l:59~e:400445745~c:400445745,2013-08-11T20:00Z,7725,TRUE,FALSE,FALSE,FALSE,2013-08-11T20:00Z,"","",1,STD,1823,Capital One Arena,Washington,DC,20362,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,74,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,63,FALSE,400445745,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,"",TRUE,2013-08-11T20:00:00Z,2013-08-11,TRUE,TRUE
400445744,s:40~l:59~e:400445744~c:400445744,2013-08-10T23:00Z,9271,TRUE,FALSE,FALSE,FALSE,2013-08-10T23:00Z,"","",1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,80,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,66,FALSE,400445744,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,"",TRUE,2013-08-10T23:00:00Z,2013-08-10,TRUE,TRUE
400445743,s:40~l:59~e:400445743~c:400445743,2013-08-10T17:00Z,7569,TRUE,FALSE,FALSE,FALSE,2013-08-10T17:00Z,"","",1,STD,1826,Prudential Center,Newark,NJ,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,67,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,85,TRUE,400445743,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,"",TRUE,2013-08-10T17:00:00Z,2013-08-10,TRUE,TRUE
400445741,s:40~l:59~e:400445741~c:400445741,2013-08-10T02:00Z,8547,TRUE,FALSE,FALSE,FALSE,2013-08-10T02:00Z,"","",1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,70,TRUE,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",67,FALSE,400445741,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,"",TRUE,2013-08-10T02:00:00Z,2013-08-09,TRUE,TRUE
400445742,s:40~l:59~e:400445742~c:400445742,2013-08-10T02:00Z,5978,TRUE,FALSE,FALSE,FALSE,2013-08-10T02:00Z,"","",1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,56,FALSE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",77,TRUE,400445742,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"",TRUE,2013-08-10T02:00:00Z,2013-08-09,TRUE,TRUE
400445740,s:40~l:59~e:400445740~c:400445740,2013-08-09T23:00Z,6086,TRUE,FALSE,FALSE,FALSE,2013-08-09T23:00Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,61,FALSE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,77,TRUE,400445740,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,"",TRUE,2013-08-09T23:00:00Z,2013-08-09,TRUE,TRUE
