id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,game_id,season,season_type,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_type_alt_detail,PBP,game_date_time,game_date,team_box,player_box
280828011,s:40~l:59~e:280828011~c:280828011,2008-08-29T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-08-29T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,55,FALSE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",77,TRUE,280828011,2008,2,,"","","",,,"",TRUE,2008-08-29T02:00:00Z,2008-08-28,TRUE,TRUE
280828014,s:40~l:59~e:280828014~c:280828014,2008-08-29T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-08-29T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,66,TRUE,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,49,FALSE,280828014,2008,2,2184,KeyArena,Seattle,WA,17459,TRUE,"",TRUE,2008-08-29T02:00:00Z,2008-08-28,TRUE,TRUE
280828009,s:40~l:59~e:280828009~c:280828009,2008-08-28T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2008-08-28T23:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,60,FALSE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,69,TRUE,280828009,2008,2,1830,Madison Square Garden,New York,NY,19763,FALSE,"",TRUE,2008-08-28T23:30:00Z,2008-08-28,TRUE,TRUE
280828005,s:40~l:59~e:280828005~c:280828005,2008-08-28T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-08-28T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,58,FALSE,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,84,TRUE,280828005,2008,2,,"","","",,,"",TRUE,2008-08-28T23:00:00Z,2008-08-28,TRUE,TRUE
280727011,s:40~l:59~e:280727011~c:280727011,2008-07-28T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-28T01:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,84,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,88,TRUE,280727011,2008,2,,"","","",,,"",TRUE,2008-07-28T01:00:00Z,2008-07-27,TRUE,TRUE
280727014,s:40~l:59~e:280727014~c:280727014,2008-07-28T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-28T01:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,77,TRUE,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,71,FALSE,280727014,2008,2,2184,KeyArena,Seattle,WA,17459,TRUE,"",TRUE,2008-07-28T01:00:00Z,2008-07-27,TRUE,TRUE
280727003,s:40~l:59~e:280727003~c:280727003,2008-07-27T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-27T22:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",64,FALSE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",76,TRUE,280727003,2008,2,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE,2008-07-27T22:00:00Z,2008-07-27,TRUE,TRUE
280727008,s:40~l:59~e:280727008~c:280727008,2008-07-27T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-27T22:00Z,"","",1,STD,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,84,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,92,TRUE,280727008,2008,2,2029,Target Center,Minneapolis,MN,19006,FALSE,OT,TRUE,2008-07-27T22:00:00Z,2008-07-27,TRUE,TRUE
280727016,s:40~l:59~e:280727016~c:280727016,2008-07-27T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-27T20:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,60,FALSE,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,82,TRUE,280727016,2008,2,,"","","",,,"",TRUE,2008-07-27T20:00:00Z,2008-07-27,TRUE,TRUE
280727020,s:40~l:59~e:280727020~c:280727020,2008-07-27T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-27T19:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,76,FALSE,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,86,TRUE,280727020,2008,2,,"","","",,,"",TRUE,2008-07-27T19:00:00Z,2008-07-27,TRUE,TRUE
280726013,s:40~l:59~e:280726013~c:280726013,2008-07-27T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-27T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,70,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,62,FALSE,280726013,2008,2,,"","","",,,"",TRUE,2008-07-27T02:00:00Z,2008-07-26,TRUE,TRUE
280726004,s:40~l:59~e:280726004~c:280726004,2008-07-27T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-27T00:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,79,TRUE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,65,FALSE,280726004,2008,2,,"","","",,,"",FALSE,2008-07-27T00:30:00Z,2008-07-26,TRUE,TRUE
280725011,s:40~l:59~e:280725011~c:280725011,2008-07-26T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-26T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,94,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,80,FALSE,280725011,2008,2,,"","","",,,"",TRUE,2008-07-26T02:00:00Z,2008-07-25,TRUE,TRUE
280725008,s:40~l:59~e:280725008~c:280725008,2008-07-26T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-26T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,78,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",68,FALSE,280725008,2008,2,2029,Target Center,Minneapolis,MN,19006,FALSE,"",TRUE,2008-07-26T00:00:00Z,2008-07-25,TRUE,TRUE
280725009,s:40~l:59~e:280725009~c:280725009,2008-07-25T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-25T23:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,69,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,68,FALSE,280725009,2008,2,1830,Madison Square Garden,New York,NY,19763,FALSE,"",TRUE,2008-07-25T23:30:00Z,2008-07-25,TRUE,TRUE
280725020,s:40~l:59~e:280725020~c:280725020,2008-07-25T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-25T23:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,75,FALSE,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,81,TRUE,280725020,2008,2,,"","","",,,"",TRUE,2008-07-25T23:30:00Z,2008-07-25,TRUE,TRUE
280724004,s:40~l:59~e:280724004~c:280724004,2008-07-25T01:30Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-25T01:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,79,TRUE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",61,FALSE,280724004,2008,2,,"","","",,,"",TRUE,2008-07-25T01:30:00Z,2008-07-24,TRUE,TRUE
280724005,s:40~l:59~e:280724005~c:280724005,2008-07-24T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-24T23:00Z,"","",1,STD,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,80,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,84,TRUE,280724005,2008,2,,"","","",,,OT,TRUE,2008-07-24T23:00:00Z,2008-07-24,TRUE,TRUE
280724018,s:40~l:59~e:280724018~c:280724018,2008-07-24T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-24T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,87,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,61,FALSE,280724018,2008,2,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,"",TRUE,2008-07-24T23:00:00Z,2008-07-24,TRUE,TRUE
280724013,s:40~l:59~e:280724013~c:280724013,2008-07-24T18:30Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-24T18:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,83,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,74,FALSE,280724013,2008,2,,"","","",,,"",TRUE,2008-07-24T18:30:00Z,2008-07-24,TRUE,TRUE
280724017,s:40~l:59~e:280724017~c:280724017,2008-07-24T16:30Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-24T16:30Z,"","",1,STD,9,9,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",78,TRUE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,67,FALSE,280724017,2008,2,,"","","",,,"",TRUE,2008-07-24T16:30:00Z,2008-07-24,TRUE,TRUE
280723016,s:40~l:59~e:280723016~c:280723016,2008-07-23T15:30Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-23T15:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,73,FALSE,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,80,TRUE,280723016,2008,2,,"","","",,,"",TRUE,2008-07-23T15:30:00Z,2008-07-23,TRUE,TRUE
280722004,s:40~l:59~e:280722004~c:280722004,2008-07-23T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-23T00:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,94,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,92,FALSE,280722004,2008,2,,"","","",,,"",TRUE,2008-07-23T00:30:00Z,2008-07-22,TRUE,TRUE
280722019,s:40~l:59~e:280722019~c:280722019,2008-07-23T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-23T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,68,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,60,FALSE,280722019,2008,2,,"","","",,,"",TRUE,2008-07-23T00:00:00Z,2008-07-22,TRUE,TRUE
280722003,s:40~l:59~e:280722003~c:280722003,2008-07-22T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-22T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",81,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,84,TRUE,280722003,2008,2,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE,2008-07-22T23:00:00Z,2008-07-22,TRUE,TRUE
280722008,s:40~l:59~e:280722008~c:280722008,2008-07-22T17:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-22T17:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,73,FALSE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,76,TRUE,280722008,2008,2,2029,Target Center,Minneapolis,MN,19006,FALSE,"",TRUE,2008-07-22T17:00:00Z,2008-07-22,TRUE,TRUE
280722020,s:40~l:59~e:280722020~c:280722020,2008-07-22T15:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-22T15:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,66,FALSE,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,79,TRUE,280722020,2008,2,,"","","",,,"",TRUE,2008-07-22T15:00:00Z,2008-07-22,TRUE,TRUE
280720003,s:40~l:59~e:280720003~c:280720003,2008-07-20T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-20T22:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",85,FALSE,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,88,TRUE,280720003,2008,2,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE,2008-07-20T22:00:00Z,2008-07-20,TRUE,TRUE
280720016,s:40~l:59~e:280720016~c:280720016,2008-07-20T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-20T20:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,89,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,57,FALSE,280720016,2008,2,,"","","",,,"",TRUE,2008-07-20T20:00:00Z,2008-07-20,TRUE,TRUE
280720018,s:40~l:59~e:280720018~c:280720018,2008-07-20T17:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-20T17:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,74,TRUE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,67,FALSE,280720018,2008,2,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,"",TRUE,2008-07-20T17:00:00Z,2008-07-20,TRUE,TRUE
280719011,s:40~l:59~e:280719011~c:280719011,2008-07-20T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-20T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,110,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,84,FALSE,280719011,2008,2,,"","","",,,"",TRUE,2008-07-20T02:00:00Z,2008-07-19,TRUE,TRUE
280719004,s:40~l:59~e:280719004~c:280719004,2008-07-20T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-20T00:30Z,"","",1,STD,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,75,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,72,FALSE,280719004,2008,2,,"","","",,,OT,TRUE,2008-07-20T00:30:00Z,2008-07-19,TRUE,TRUE
280719017,s:40~l:59~e:280719017~c:280719017,2008-07-20T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-20T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",74,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,87,TRUE,280719017,2008,2,,"","","",,,"",TRUE,2008-07-20T00:00:00Z,2008-07-19,TRUE,TRUE
280719009,s:40~l:59~e:280719009~c:280719009,2008-07-19T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-19T23:30Z,event,AT FLUSHING NY,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,55,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,71,TRUE,280719009,2008,2,,"","","",,,"",TRUE,2008-07-19T23:30:00Z,2008-07-19,TRUE,TRUE
280718013,s:40~l:59~e:280718013~c:280718013,2008-07-19T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-19T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,77,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,73,FALSE,280718013,2008,2,,"","","",,,"",TRUE,2008-07-19T02:00:00Z,2008-07-18,TRUE,TRUE
280718019,s:40~l:59~e:280718019~c:280718019,2008-07-19T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-19T00:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,73,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,65,FALSE,280718019,2008,2,,"","","",,,"",TRUE,2008-07-19T00:30:00Z,2008-07-18,TRUE,TRUE
280718005,s:40~l:59~e:280718005~c:280718005,2008-07-18T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-07-18T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,59,FALSE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,65,TRUE,280718005,2008,2,,"","","",,,"",TRUE,2008-07-18T23:00:00Z,2008-07-18,TRUE,TRUE
