id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_is_active,away_score,away_winner,game_id,season,season_type,away_color,away_alternate_color,away_logo,away_venue_id,status_type_alt_detail,PBP,game_date_time,game_date,team_box,player_box
310820014,s:40~l:59~e:310820014~c:310820014,2011-08-21T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-21T02:00Z,"","",1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,63,TRUE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,TRUE,62,FALSE,310820014,2011,2,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,1826,"",TRUE,2011-08-21T02:00:00Z,2011-08-20,TRUE,TRUE
310820008,s:40~l:59~e:310820008~c:310820008,2011-08-21T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-21T00:00Z,"","",1,STD,2029,Target Center,Minneapolis,MN,19006,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,87,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,TRUE,68,FALSE,310820008,2011,2,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,1841,"",TRUE,2011-08-21T00:00:00Z,2011-08-20,TRUE,TRUE
310820016,s:40~l:59~e:310820016~c:310820016,2011-08-20T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-20T23:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,70,FALSE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,71,TRUE,310820016,2011,2,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,1847,"",TRUE,2011-08-20T23:00:00Z,2011-08-20,TRUE,TRUE
310819020,s:40~l:59~e:310819020~c:310819020,2011-08-19T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-19T23:30Z,"","",1,STD,,"","","",,,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,94,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,TRUE,88,FALSE,310819020,2011,2,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,2160,OT,TRUE,2011-08-19T23:30:00Z,2011-08-19,TRUE,TRUE
310818006,s:40~l:59~e:310818006~c:310818006,2011-08-19T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-19T02:30Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,75,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,70,FALSE,310818006,2011,2,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,,"",TRUE,2011-08-19T02:30:00Z,2011-08-18,TRUE,TRUE
310818009,s:40~l:59~e:310818009~c:310818009,2011-08-18T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-18T23:00Z,"","",1,STD,1826,Prudential Center,Newark,NJ,18500,FALSE,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,84,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,TRUE,81,FALSE,310818009,2011,2,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,2160,OT,TRUE,2011-08-18T23:00:00Z,2011-08-18,TRUE,TRUE
310818016,s:40~l:59~e:310818016~c:310818016,2011-08-18T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-18T23:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,62,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,81,TRUE,310818016,2011,2,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,2029,"",TRUE,2011-08-18T23:00:00Z,2011-08-18,TRUE,TRUE
310816006,s:40~l:59~e:310816006~c:310816006,2011-08-17T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-17T02:30Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,79,FALSE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,TRUE,84,TRUE,310816006,2011,2,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,1827,"",TRUE,2011-08-17T02:30:00Z,2011-08-16,TRUE,TRUE
310816011,s:40~l:59~e:310816011~c:310816011,2011-08-17T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-17T02:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,81,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,79,FALSE,310816011,2011,2,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,2184,"",TRUE,2011-08-17T02:00:00Z,2011-08-16,TRUE,TRUE
310816017,s:40~l:59~e:310816017~c:310816017,2011-08-17T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-17T00:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",63,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,65,TRUE,310816017,2011,2,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,,"",TRUE,2011-08-17T00:00:00Z,2011-08-16,TRUE,TRUE
310816018,s:40~l:59~e:310816018~c:310816018,2011-08-16T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-16T23:30Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,108,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,79,FALSE,310816018,2011,2,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,2029,"",TRUE,2011-08-16T23:30:00Z,2011-08-16,TRUE,TRUE
310816009,s:40~l:59~e:310816009~c:310816009,2011-08-16T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-16T23:00Z,"","",1,STD,1826,Prudential Center,Newark,NJ,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,69,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,TRUE,66,FALSE,310816009,2011,2,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,1823,"",TRUE,2011-08-16T23:00:00Z,2011-08-16,TRUE,TRUE
310814008,s:40~l:59~e:310814008~c:310814008,2011-08-14T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-14T23:00Z,"","",1,STD,2029,Target Center,Minneapolis,MN,19006,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,82,TRUE,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,FALSE,54,FALSE,310814008,2011,2,11213e,c5d646,"",1911,"",TRUE,2011-08-14T23:00:00Z,2011-08-14,TRUE,TRUE
310814017,s:40~l:59~e:310814017~c:310814017,2011-08-14T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-14T19:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",73,FALSE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,85,TRUE,310814017,2011,2,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,1847,"",TRUE,2011-08-14T19:00:00Z,2011-08-14,TRUE,TRUE
310813014,s:40~l:59~e:310813014~c:310813014,2011-08-14T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-14T02:00Z,"","",1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,63,FALSE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,TRUE,92,TRUE,310813014,2011,2,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,1827,"",TRUE,2011-08-14T02:00:00Z,2011-08-13,TRUE,TRUE
310813005,s:40~l:59~e:310813005~c:310813005,2011-08-13T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-13T23:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,82,TRUE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,TRUE,71,FALSE,310813005,2011,2,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,1826,"",TRUE,2011-08-13T23:00:00Z,2011-08-13,TRUE,TRUE
310813018,s:40~l:59~e:310813018~c:310813018,2011-08-13T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-13T23:00Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,82,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,TRUE,75,FALSE,310813018,2011,2,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,1823,"",TRUE,2011-08-13T23:00:00Z,2011-08-13,TRUE,TRUE
310812006,s:40~l:59~e:310812006~c:310812006,2011-08-13T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-13T02:30Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,93,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,TRUE,90,FALSE,310812006,2011,2,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,1949,OT,TRUE,2011-08-13T02:30:00Z,2011-08-12,TRUE,TRUE
310812019,s:40~l:59~e:310812019~c:310812019,2011-08-13T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-13T00:30Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,76,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,79,TRUE,310812019,2011,2,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,2029,"",TRUE,2011-08-13T00:30:00Z,2011-08-12,TRUE,TRUE
310812016,s:40~l:59~e:310812016~c:310812016,2011-08-12T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-12T23:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,64,TRUE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,TRUE,63,FALSE,310812016,2011,2,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,1826,"",TRUE,2011-08-12T23:00:00Z,2011-08-12,TRUE,TRUE
310811011,s:40~l:59~e:310811011~c:310811011,2011-08-12T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-12T02:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,109,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,TRUE,95,FALSE,310811011,2011,2,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,1827,"",TRUE,2011-08-12T02:00:00Z,2011-08-11,TRUE,TRUE
310811014,s:40~l:59~e:310811014~c:310811014,2011-08-12T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-12T02:00Z,"","",1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,77,TRUE,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,FALSE,63,FALSE,310811014,2011,2,11213e,c5d646,"",1911,"",TRUE,2011-08-12T02:00:00Z,2011-08-11,TRUE,TRUE
310811018,s:40~l:59~e:310811018~c:310811018,2011-08-11T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-11T23:30Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,59,FALSE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,FALSE,72,TRUE,310811018,2011,2,000000,c7cfd4,"",780,"",TRUE,2011-08-11T23:30:00Z,2011-08-11,TRUE,TRUE
310809006,s:40~l:59~e:310809006~c:310809006,2011-08-10T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-10T02:30Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,71,TRUE,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,FALSE,66,FALSE,310809006,2011,2,11213e,c5d646,"",1911,"",TRUE,2011-08-10T02:30:00Z,2011-08-09,TRUE,TRUE
310809011,s:40~l:59~e:310809011~c:310809011,2011-08-10T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-10T02:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,85,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,80,FALSE,310809011,2011,2,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,2029,"",TRUE,2011-08-10T02:00:00Z,2011-08-09,TRUE,TRUE
310809009,s:40~l:59~e:310809009~c:310809009,2011-08-10T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-10T00:00Z,"","",1,STD,1826,Prudential Center,Newark,NJ,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,58,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,56,FALSE,310809009,2011,2,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,2184,"",TRUE,2011-08-10T00:00:00Z,2011-08-09,TRUE,TRUE
310809018,s:40~l:59~e:310809018~c:310809018,2011-08-09T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-09T23:30Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,69,TRUE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,58,FALSE,310809018,2011,2,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,1847,"",TRUE,2011-08-09T23:30:00Z,2011-08-09,TRUE,TRUE
310809005,s:40~l:59~e:310809005~c:310809005,2011-08-09T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-09T23:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,81,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,FALSE,68,FALSE,310809005,2011,2,000000,c7cfd4,"",780,"",TRUE,2011-08-09T23:00:00Z,2011-08-09,TRUE,TRUE
310809016,s:40~l:59~e:310809016~c:310809016,2011-08-09T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-09T23:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,70,FALSE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,TRUE,72,TRUE,310809016,2011,2,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,1827,"",TRUE,2011-08-09T23:00:00Z,2011-08-09,TRUE,TRUE
310807006,s:40~l:59~e:310807006~c:310807006,2011-08-08T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-08T00:30Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,78,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,84,TRUE,310807006,2011,2,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,2029,"",TRUE,2011-08-08T00:30:00Z,2011-08-07,TRUE,TRUE
310807019,s:40~l:59~e:310807019~c:310807019,2011-08-07T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-07T23:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,88,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,69,FALSE,310807019,2011,2,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,,"",TRUE,2011-08-07T23:00:00Z,2011-08-07,TRUE,TRUE
310807011,s:40~l:59~e:310807011~c:310807011,2011-08-07T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-07T22:00Z,"","",1,STD,,"","","",,,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,95,FALSE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,TRUE,96,TRUE,310807011,2011,2,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,2160,OT,TRUE,2011-08-07T22:00:00Z,2011-08-07,TRUE,TRUE
310807020,s:40~l:59~e:310807020~c:310807020,2011-08-07T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-07T19:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,70,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,53,FALSE,310807020,2011,2,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,2184,"",TRUE,2011-08-07T19:00:00Z,2011-08-07,TRUE,TRUE
310806017,s:40~l:59~e:310806017~c:310806017,2011-08-07T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-07T00:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",72,TRUE,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,FALSE,64,FALSE,310806017,2011,2,11213e,c5d646,"",1911,"",TRUE,2011-08-07T00:00:00Z,2011-08-06,TRUE,TRUE
310806016,s:40~l:59~e:310806016~c:310806016,2011-08-06T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-06T23:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,91,TRUE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,TRUE,81,FALSE,310806016,2011,2,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,1826,"",TRUE,2011-08-06T23:00:00Z,2011-08-06,TRUE,TRUE
310805014,s:40~l:59~e:310805014~c:310805014,2011-08-06T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-06T02:00Z,"","",1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,81,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,TRUE,79,FALSE,310805014,2011,2,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,2160,"",TRUE,2011-08-06T02:00:00Z,2011-08-05,TRUE,TRUE
310805003,s:40~l:59~e:310805003~c:310805003,2011-08-06T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-08-06T00:00Z,"","",1,STD,1911,BOK Center,Tulsa,OK,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",65,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,85,TRUE,310805003,2011,2,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,,"",TRUE,2011-08-06T00:00:00Z,2011-08-05,TRUE,TRUE
