id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_is_active,home_logo,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,game_id,season,season_type,home_color,home_alternate_color,home_venue_id,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,PBP,game_date_time,game_date,team_box,player_box
230808014,s:40~l:59~e:230808014~c:230808014,2003-08-09T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-09T02:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,68,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,65,FALSE,230808014,2003,2,05452a,f7c43c,2184,,"","","",,,TRUE,2003-08-09T02:00:00Z,2003-08-08,TRUE,TRUE
230808003,s:40~l:59~e:230808003~c:230808003,2003-08-08T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-08T23:30Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,"",56,FALSE,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,66,TRUE,230808003,2003,2,11213e,c5d646,1911,,"","","",,,TRUE,2003-08-08T23:30:00Z,2003-08-08,TRUE,TRUE
230807005,s:40~l:59~e:230807005~c:230807005,2003-08-08T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-08T00:00Z,"","",1,STD,15,15.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,55,FALSE,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,68,TRUE,230807005,2003,2,e2382f,08265b,,,"","","",,,TRUE,2003-08-08T00:00:00Z,2003-08-07,TRUE,TRUE
230807017,s:40~l:59~e:230807017~c:230807017,2003-08-08T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-08T00:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,FALSE,"",61,FALSE,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,86,TRUE,230807017,2003,2,000000,c7cfd4,780,,"","","",,,TRUE,2003-08-08T00:00:00Z,2003-08-07,TRUE,TRUE
230807001,s:40~l:59~e:230807001~c:230807001,2003-08-07T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-07T23:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,65,TRUE,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,54,FALSE,230807001,2003,2,"","",,,"","","",,,TRUE,2003-08-07T23:00:00Z,2003-08-07,TRUE,TRUE
230806011,s:40~l:59~e:230806011~c:230806011,2003-08-07T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-07T02:00Z,"","",1,STD,3,3.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,56,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,49,FALSE,230806011,2003,2,3a267d,e56020,1949,,"","","",,,TRUE,2003-08-07T02:00:00Z,2003-08-06,TRUE,TRUE
230806014,s:40~l:59~e:230806014~c:230806014,2003-08-07T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-07T02:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,92,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,56,FALSE,230806014,2003,2,05452a,f7c43c,2184,,"","","",,,TRUE,2003-08-07T02:00:00Z,2003-08-06,TRUE,TRUE
230806016,s:40~l:59~e:230806016~c:230806016,2003-08-06T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-06T23:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,92,TRUE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",81,FALSE,230806016,2003,2,e03a3e,09295a,1823,,"","","",,,TRUE,2003-08-06T23:00:00Z,2003-08-06,FALSE,FALSE
230805004,s:40~l:59~e:230805004~c:230805004,2003-08-06T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-06T00:30Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,74,TRUE,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,47,FALSE,230805004,2003,2,"","",,,"","","",,,TRUE,2003-08-06T00:30:00Z,2003-08-05,TRUE,TRUE
230805018,s:40~l:59~e:230805018~c:230805018,2003-08-06T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-06T00:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,61,FALSE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",78,TRUE,230805018,2003,2,de6b36,002d62,2160,,"","","",,,TRUE,2003-08-06T00:00:00Z,2003-08-05,TRUE,TRUE
230805009,s:40~l:59~e:230805009~c:230805009,2003-08-05T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-05T23:30Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,69,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",60,FALSE,230805009,2003,2,0d79b9,89c9bf,1826,,"","","",,,TRUE,2003-08-05T23:30:00Z,2003-08-05,TRUE,TRUE
230804008,s:40~l:59~e:230804008~c:230804008,2003-08-05T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-05T00:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,61,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,56,FALSE,230804008,2003,2,005084,47a757,2029,,"","","",,,TRUE,2003-08-05T00:00:00Z,2003-08-04,TRUE,TRUE
230803013,s:40~l:59~e:230803013~c:230803013,2003-08-04T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-04T01:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,76,TRUE,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,60,FALSE,230803013,2003,2,"","",,,"","","",,,TRUE,2003-08-04T01:00:00Z,2003-08-03,TRUE,TRUE
230803018,s:40~l:59~e:230803018~c:230803018,2003-08-03T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-03T23:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,66,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,55,FALSE,230803018,2003,2,de6b36,002d62,2160,,"","","",,,TRUE,2003-08-03T23:00:00Z,2003-08-03,FALSE,FALSE
230803009,s:40~l:59~e:230803009~c:230803009,2003-08-03T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-03T20:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,60,TRUE,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,"","",TRUE,3417,"",48,FALSE,230803009,2003,2,0d79b9,89c9bf,1826,,"","","",,,TRUE,2003-08-03T20:00:00Z,2003-08-03,FALSE,FALSE
230803016,s:40~l:59~e:230803016~c:230803016,2003-08-03T18:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-03T18:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,69,FALSE,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,70,TRUE,230803016,2003,2,e03a3e,09295a,1823,,"","","",,,TRUE,2003-08-03T18:00:00Z,2003-08-03,FALSE,FALSE
230802006,s:40~l:59~e:230802006~c:230802006,2003-08-03T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-03T02:30Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,73,FALSE,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,84,TRUE,230802006,2003,2,532481,49ac9c,1841,,"","","",,,TRUE,2003-08-03T02:30:00Z,2003-08-02,TRUE,TRUE
230802004,s:40~l:59~e:230802004~c:230802004,2003-08-03T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-03T00:30Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,64,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",55,FALSE,230802004,2003,2,"","",,,"","","",,,TRUE,2003-08-03T00:30:00Z,2003-08-02,TRUE,TRUE
230802008,s:40~l:59~e:230802008~c:230802008,2003-08-03T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-03T00:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,73,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,71,FALSE,230802008,2003,2,005084,47a757,2029,,"","","",,,TRUE,2003-08-03T00:00:00Z,2003-08-02,TRUE,TRUE
230802003,s:40~l:59~e:230802003~c:230802003,2003-08-02T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-02T23:30Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,"",72,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,58,FALSE,230802003,2003,2,11213e,c5d646,1911,,"","","",,,TRUE,2003-08-02T23:30:00Z,2003-08-02,TRUE,TRUE
230801017,s:40~l:59~e:230801017~c:230801017,2003-08-02T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-02T00:30Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,FALSE,"",63,TRUE,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,53,FALSE,230801017,2003,2,000000,c7cfd4,780,,"","","",,,TRUE,2003-08-02T00:30:00Z,2003-08-01,TRUE,TRUE
230801009,s:40~l:59~e:230801009~c:230801009,2003-08-01T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-01T23:30Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,60,FALSE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",62,TRUE,230801009,2003,2,0d79b9,89c9bf,1826,,"","","",,,TRUE,2003-08-01T23:30:00Z,2003-08-01,TRUE,TRUE
230801002,s:40~l:59~e:230801002~c:230801002,2003-08-01T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-01T23:00Z,"","",1,STD,5,5.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,TRUE,"",73,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,56,FALSE,230801002,2003,2,"","",3417,,"","","",,,TRUE,2003-08-01T23:00:00Z,2003-08-01,TRUE,TRUE
230801018,s:40~l:59~e:230801018~c:230801018,2003-08-01T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-01T23:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,45,FALSE,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,48,TRUE,230801018,2003,2,de6b36,002d62,2160,,"","","",,,TRUE,2003-08-01T23:00:00Z,2003-08-01,TRUE,TRUE
230731013,s:40~l:59~e:230731013~c:230731013,2003-08-01T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-01T02:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,83,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,75,FALSE,230731013,2003,2,"","",,,"","","",,,TRUE,2003-08-01T02:00:00Z,2003-07-31,TRUE,TRUE
230731014,s:40~l:59~e:230731014~c:230731014,2003-08-01T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-08-01T02:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,69,TRUE,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,54,FALSE,230731014,2003,2,05452a,f7c43c,2184,,"","","",,,TRUE,2003-08-01T02:00:00Z,2003-07-31,TRUE,TRUE
230730006,s:40~l:59~e:230730006~c:230730006,2003-07-30T19:30Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-30T19:30Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,62,FALSE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",70,TRUE,230730006,2003,2,532481,49ac9c,1841,,"","","",,,TRUE,2003-07-30T19:30:00Z,2003-07-30,TRUE,TRUE
230729011,s:40~l:59~e:230729011~c:230729011,2003-07-30T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-30T02:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,66,TRUE,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,59,FALSE,230729011,2003,2,3a267d,e56020,1949,,"","","",,,TRUE,2003-07-30T02:00:00Z,2003-07-29,TRUE,TRUE
230729004,s:40~l:59~e:230729004~c:230729004,2003-07-30T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-30T00:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,73,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,58,FALSE,230729004,2003,2,"","",,,"","","",,,TRUE,2003-07-30T00:00:00Z,2003-07-29,TRUE,TRUE
230729002,s:40~l:59~e:230729002~c:230729002,2003-07-29T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-29T23:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,TRUE,"",65,FALSE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",77,TRUE,230729002,2003,2,"","",3417,,"","","",,,TRUE,2003-07-29T23:00:00Z,2003-07-29,TRUE,TRUE
230729016,s:40~l:59~e:230729016~c:230729016,2003-07-29T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-29T23:00Z,"","",1,STD,0,0.0,3,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,91,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,92,TRUE,230729016,2003,2,e03a3e,09295a,1823,,"","","",,,TRUE,2003-07-29T23:00:00Z,2003-07-29,TRUE,TRUE
230727017,s:40~l:59~e:230727017~c:230727017,2003-07-27T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-27T23:00Z,"","",1,STD,1,1.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,FALSE,"",64,TRUE,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,"","",TRUE,3417,"",55,FALSE,230727017,2003,2,000000,c7cfd4,780,,"","","",,,TRUE,2003-07-27T23:00:00Z,2003-07-27,TRUE,TRUE
230727003,s:40~l:59~e:230727003~c:230727003,2003-07-27T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-27T20:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,"",81,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,71,FALSE,230727003,2003,2,11213e,c5d646,1911,,"","","",,,TRUE,2003-07-27T20:00:00Z,2003-07-27,TRUE,TRUE
230726013,s:40~l:59~e:230726013~c:230726013,2003-07-27T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-27T02:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,76,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,63,FALSE,230726013,2003,2,"","",,,"","","",,,TRUE,2003-07-27T02:00:00Z,2003-07-26,TRUE,TRUE
230726005,s:40~l:59~e:230726005~c:230726005,2003-07-27T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-27T00:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,65,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,70,TRUE,230726005,2003,2,e2382f,08265b,,,"","","",,,TRUE,2003-07-27T00:00:00Z,2003-07-26,TRUE,TRUE
230726018,s:40~l:59~e:230726018~c:230726018,2003-07-26T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-26T23:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,74,TRUE,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,70,FALSE,230726018,2003,2,de6b36,002d62,2160,,"","","",,,TRUE,2003-07-26T23:00:00Z,2003-07-26,TRUE,TRUE
230726004,s:40~l:59~e:230726004~c:230726004,2003-07-26T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-26T20:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,61,TRUE,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,53,FALSE,230726004,2003,2,"","",,,"","","",,,TRUE,2003-07-26T20:00:00Z,2003-07-26,TRUE,TRUE
230726002,s:40~l:59~e:230726002~c:230726002,2003-07-26T17:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-26T17:00Z,"","",1,STD,27,27.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,TRUE,"",89,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,78,FALSE,230726002,2003,2,"","",3417,,"","","",,,TRUE,2003-07-26T17:00:00Z,2003-07-26,TRUE,TRUE
230725014,s:40~l:59~e:230725014~c:230725014,2003-07-26T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-26T02:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,82,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,53,FALSE,230725014,2003,2,05452a,f7c43c,2184,,"","","",,,TRUE,2003-07-26T02:00:00Z,2003-07-25,TRUE,TRUE
